,data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
4600,2020-12-11,15:45:00,304.0,302,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.87937446,-35.29790983
4603,2020-12-11,18:50:00,101.0,85,NATAL,Colisão lateral,Com Vítimas Feridas,-5.777664,-35.249371
4605,2020-12-12,09:50:00,226.0,407,PAU DOS FERROS,Colisão transversal,Com Vítimas Feridas,-6.1045009,-38.1838107
4608,2020-12-12,14:20:00,406.0,160,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.71375666,-35.37210457
4611,2020-12-12,18:45:00,101.0,110,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.946376,-35.264851
4613,2020-12-12,19:10:00,304.0,296,MACAIBA,Colisão com objeto estático,Com Vítimas Feridas,-5.86484905,-35.34931012
4614,2020-12-13,18:20:00,101.0,125,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.07815599,-35.23412006
4616,2020-12-14,19:25:00,304.0,299,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.87095859,-35.32359587
4624,2020-12-15,07:45:00,406.0,171,SAO GONCALO DO AMARANTE,Colisão traseira,Sem Vítimas,-5.76172663,-35.29115323
4627,2020-12-15,08:50:00,101.0,96,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84949622,-35.20890752
4629,2020-12-15,08:50:00,101.0,96,NATAL,Colisão traseira,Com Vítimas Feridas,-5.84949622,-35.20890752
4631,2020-12-13,23:30:00,405.0,96,ITAU,Colisão traseira,Sem Vítimas,-5.77165508,-37.89360994
4633,2020-12-15,13:25:00,406.0,103,JOAO CAMARA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.53564401,-35.81467867
4635,2020-12-15,13:25:00,406.0,103,JOAO CAMARA,Colisão transversal,Com Vítimas Feridas,-5.53564401,-35.81467867
4637,2020-12-16,10:20:00,101.0,106,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.910553,-35.261307
4639,2020-09-13,20:00:00,406.0,159,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.7065959,-35.37766687
4640,2020-12-18,12:42:00,101.0,150,GOIANINHA,Colisão lateral,Sem Vítimas,-6.29468817,-35.1962053
4643,2020-12-18,14:25:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
4649,2020-12-19,06:15:00,406.0,39,GUAMARE,Tombamento,Com Vítimas Feridas,-5.27116961,-36.31873783
4655,2020-12-19,06:15:00,406.0,39,GUAMARE,Colisão transversal,Com Vítimas Feridas,-5.27116961,-36.31873783
4661,2020-12-19,09:35:00,304.0,35,MOSSORO,Colisão lateral,Com Vítimas Feridas,-5.16149497,-37.35068212
4663,2020-12-19,17:05:00,101.0,106,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.910553,-35.261307
4664,2020-12-20,05:30:00,304.0,268,SAO PEDRO,Colisão com objeto em movimento,Com Vítimas Feridas,-5.866039,-35.594997
4667,2020-12-21,06:50:00,304.0,297,MACAIBA,Colisão frontal,Com Vítimas Feridas,-5.86534101,-35.340694
4669,2020-12-21,16:10:00,101.0,81,NATAL,Colisão lateral,Sem Vítimas,-5.76469466,-35.28295988
4671,2020-12-21,16:05:00,110.0,49,MOSSORO,Colisão frontal,Com Vítimas Feridas,-5.21749782,-37.32858365
4673,2020-12-21,17:32:00,304.0,47,MOSSORO,Colisão lateral,Com Vítimas Feridas,-5.2267718,-37.3230583
4675,2020-12-21,23:30:00,226.0,134,CAMPO REDONDO,Atropelamento de Pedestre,Com Vítimas Fatais,-6.2153378,-36.17479205
4679,2020-12-22,19:30:00,101.0,96,NATAL,Tombamento,Com Vítimas Feridas,-5.84949622,-35.20890752
4681,2020-12-22,19:30:00,101.0,96,NATAL,Colisão lateral,Com Vítimas Feridas,-5.84949622,-35.20890752
4683,2020-12-23,04:10:00,304.0,213,CAICARA DO RIO DO VENTO,Saída de leito carroçável,Sem Vítimas,-5.75052798,-36.051062
4685,2020-12-23,04:10:00,304.0,213,CAICARA DO RIO DO VENTO,Colisão lateral,Sem Vítimas,-5.75052798,-36.051062
4687,2020-12-25,10:15:00,101.0,84,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Sem Vítimas,-5.774175,-35.257801
4688,2020-12-25,13:40:00,101.0,121,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.04338592,-35.24621873
4690,2020-12-26,12:00:00,101.0,98,NATAL,Tombamento,Com Vítimas Feridas,-5.865723,-35.216537
4692,2020-12-26,12:00:00,101.0,98,NATAL,Colisão traseira,Com Vítimas Feridas,-5.865723,-35.216537
4694,2020-12-27,19:20:00,101.0,97,NATAL,Colisão lateral,Sem Vítimas,-5.857612,-35.212723
4696,2020-12-27,19:05:00,101.0,103,PARNAMIRIM,Colisão lateral,Sem Vítimas,-5.89034022,-35.24894996
4698,2020-12-28,08:10:00,101.0,107,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.919193,-35.264118
4700,2020-12-28,08:10:00,101.0,107,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.919193,-35.264118
4702,2020-12-28,11:40:00,110.0,52,MOSSORO,Colisão frontal,Com Vítimas Feridas,-5.235871,-37.331882
4705,2020-12-29,05:40:00,101.0,11,TOUROS,Colisão com objeto estático,Com Vítimas Feridas,-5.24162806,-35.4859971
4706,2020-12-29,15:30:00,101.0,2,TOUROS,Colisão transversal,Com Vítimas Feridas,-5.17249359,-35.50708478
4708,2020-12-29,16:40:00,110.0,47,MOSSORO,Colisão traseira,Sem Vítimas,-5.20338376,-37.32563418
4720,2020-12-30,07:40:00,406.0,126,TAIPU,Tombamento,Sem Vítimas,-5.60075079,-35.61643132
4721,2020-12-30,07:40:00,406.0,126,TAIPU,Colisão com objeto estático,Sem Vítimas,-5.60075079,-35.61643132
4722,2020-12-30,10:40:00,101.0,58,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Fatais,-5.587615,-35.276676
4723,2020-12-30,10:40:00,101.0,58,CEARA-MIRIM,Saída de leito carroçável,Com Vítimas Fatais,-5.587615,-35.276676
4724,2020-12-30,10:40:00,101.0,58,CEARA-MIRIM,Colisão com objeto,Com Vítimas Fatais,-5.587615,-35.276676
4725,2020-12-30,19:30:00,405.0,149,PAU DOS FERROS,Queda de ocupante de veículo,Com Vítimas Feridas,-6.09699302,-38.2075711
4731,2020-12-30,19:30:00,405.0,149,PAU DOS FERROS,Colisão lateral,Com Vítimas Feridas,-6.09699302,-38.2075711
4737,2020-08-10,06:15:00,304.0,295,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86605927,-35.35822096
4738,2020-12-01,10:45:00,304.0,44,MOSSORO,Colisão frontal,Com Vítimas Feridas,-5.22351428,-37.35781214
4740,2020-06-19,06:45:00,304.0,27,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.10456065,-37.33811639
4742,2020-04-15,09:30:00,226.0,352,ALMINO AFONSO,Colisão transversal,Com Vítimas Feridas,-6.15361137,-37.78000832
4743,2020-08-14,09:40:00,101.0,81,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.76469466,-35.28295988
4745,2020-12-31,19:10:00,110.0,123,AUGUSTO SEVERO,Capotamento,Com Vítimas Feridas,-5.825289,-37.303065
4747,2020-05-16,20:25:00,304.0,306,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.89012265,-35.26352022
4751,2020-05-26,16:00:00,101.0,76,NATAL,Colisão transversal,Com Vítimas Feridas,-5.72652309,-35.28574169
4753,2020-09-05,09:50:00,304.0,209,CAICARA DO RIO DO VENTO,Saída de leito carroçável,Sem Vítimas,-5.74198,-36.086029
4754,2021-01-01,20:30:00,101.0,66,EXTREMOZ,Colisão transversal,Sem Vítimas,-5.65033356,-35.25016233
4756,2021-01-02,16:25:00,304.0,176,ANGICOS,Saída de leito carroçável,Com Vítimas Fatais,-5.68840912,-36.37424401
4759,2021-01-02,16:25:00,304.0,176,ANGICOS,Colisão frontal,Com Vítimas Fatais,-5.68840912,-36.37424401
4762,2021-01-03,12:00:00,406.0,147,CEARA-MIRIM,Colisão com objeto,Sem Vítimas,-5.64619702,-35.459121
4763,2021-01-03,12:00:00,406.0,147,CEARA-MIRIM,Saída de leito carroçável,Sem Vítimas,-5.64619702,-35.459121
4764,2021-01-03,22:05:00,304.0,226,CAICARA DO RIO DO VENTO,Colisão traseira,Sem Vítimas,-5.7479952,-35.94175196
4766,2021-01-04,10:30:00,101.0,97,NATAL,Colisão lateral,Com Vítimas Feridas,-5.857612,-35.212723
4768,2021-01-04,12:00:00,304.0,37,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.17455933,-37.36227171
4771,2021-01-04,12:00:00,304.0,37,MOSSORO,Tombamento,Com Vítimas Feridas,-5.17455933,-37.36227171
4774,2021-01-04,12:00:00,304.0,37,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.17455933,-37.36227171
4777,2021-01-05,10:40:00,406.0,151,CEARA-MIRIM,Colisão frontal,Com Vítimas Feridas,-5.65094554,-35.42341594
4779,2021-01-05,18:10:00,304.0,296,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86484905,-35.34931012
4787,2021-01-08,09:00:00,101.0,106,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.910553,-35.261307
4789,2021-01-08,20:00:00,226.0,2,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.81148191,-35.2454192
4793,2021-01-08,20:00:00,226.0,2,NATAL,Colisão lateral,Com Vítimas Feridas,-5.81148191,-35.2454192
4797,2021-01-09,06:20:00,406.0,161,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.72093004,-35.36655305
4799,2021-01-09,11:00:00,101.0,105,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.90165196,-35.25928517
4801,2021-01-10,14:10:00,304.0,210,CAICARA DO RIO DO VENTO,Colisão frontal,Com Vítimas Feridas,-5.757041,-35.988892
4804,2021-01-11,18:50:00,304.0,179,ANGICOS,Colisão traseira,Sem Vítimas,-5.68991677,-36.34715709
4806,2021-01-12,07:00:00,304.0,264,SAO PEDRO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.8566823,-35.62992183
4808,2021-01-12,07:00:00,304.0,264,SAO PEDRO,Colisão frontal,Com Vítimas Feridas,-5.8566823,-35.62992183
4810,2021-01-12,09:10:00,101.0,94,NATAL,Colisão transversal,Com Vítimas Feridas,-5.83176615,-35.21191342
4812,2021-01-12,15:10:00,304.0,293,MACAIBA,Saída de leito carroçável,Com Vítimas Feridas,-5.86846237,-35.37602795
4820,2021-01-12,15:10:00,304.0,293,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86846237,-35.37602795
4828,2021-01-12,17:00:00,110.0,45,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.19257993,-37.31114905
4829,2021-01-12,17:00:00,110.0,45,MOSSORO,Capotamento,Com Vítimas Feridas,-5.19257993,-37.31114905
4830,2021-01-13,18:50:00,101.0,103,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.89034022,-35.24894996
4832,2021-01-14,14:20:00,226.0,2,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.81148191,-35.2454192
4833,2021-01-15,18:40:00,406.0,171,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76172663,-35.29115323
4836,2021-01-15,18:40:00,406.0,171,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.76172663,-35.29115323
4839,2021-01-16,18:20:00,304.0,24,MOSSORO,Saída de leito carroçável,Sem Vítimas,-5.06488233,-37.33287055
4843,2021-01-17,07:00:00,226.0,291,AUGUSTO SEVERO,Colisão frontal,Com Vítimas Feridas,-5.87585487,-37.31979022
4847,2021-01-17,23:50:00,101.0,82,NATAL,Tombamento,Com Vítimas Feridas,-5.76791511,-35.27456305
4850,2021-01-17,23:50:00,101.0,82,NATAL,Colisão lateral,Com Vítimas Feridas,-5.76791511,-35.27456305
4853,2021-01-19,08:30:00,101.0,103,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.89034022,-35.24894996
4855,2021-01-19,08:30:00,101.0,103,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.89034022,-35.24894996
4857,2021-01-19,08:30:00,101.0,103,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.89034022,-35.24894996
4859,2021-01-19,08:30:00,304.0,24,MOSSORO,Tombamento,Sem Vítimas,-5.06488233,-37.33287055
4861,2021-01-04,10:50:00,110.0,59,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.29904499,-37.33059082
4865,2021-01-04,10:50:00,110.0,59,MOSSORO,Capotamento,Com Vítimas Feridas,-5.29904499,-37.33059082
4869,2021-01-20,09:40:00,101.0,85,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.777664,-35.249371
4870,2021-01-20,18:05:00,406.0,171,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.76172663,-35.29115323
4879,2021-01-20,18:00:00,304.0,281,MACAIBA,Colisão lateral,Com Vítimas Fatais,-5.88698418,-35.48092295
4885,2021-01-21,13:50:00,226.0,55,BOM JESUS,Queda de ocupante de veículo,Com Vítimas Feridas,-6.02469561,-35.65889597
4887,2021-01-21,13:50:00,226.0,55,BOM JESUS,Colisão traseira,Com Vítimas Feridas,-6.02469561,-35.65889597
4889,2021-01-23,00:00:00,304.0,241,RIACHUELO,Atropelamento de Pedestre,Com Vítimas Fatais,-5.80596939,-35.82876231
4891,2021-01-24,02:54:00,101.0,106,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.910553,-35.261307
4893,2021-01-24,02:54:00,101.0,106,PARNAMIRIM,Colisão com objeto,Com Vítimas Feridas,-5.910553,-35.261307
4895,2021-01-24,02:00:00,101.0,104,PARNAMIRIM,Capotamento,Sem Vítimas,-5.892745,-35.257225
4896,2021-01-24,02:00:00,101.0,104,PARNAMIRIM,Colisão com objeto,Sem Vítimas,-5.892745,-35.257225
4897,2021-01-16,20:40:00,101.0,94,NATAL,Colisão com objeto,Sem Vítimas,-5.83176615,-35.21191342
4898,2021-01-25,06:50:00,226.0,176,CURRAIS NOVOS,Tombamento,Com Vítimas Feridas,-6.26216835,-36.51661662
4902,2021-01-25,06:50:00,226.0,176,CURRAIS NOVOS,Colisão lateral,Com Vítimas Feridas,-6.26216835,-36.51661662
4906,2021-01-25,07:30:00,304.0,34,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.152564,-37.34874
4908,2021-01-25,14:40:00,226.0,7,NATAL,Colisão traseira,Sem Vítimas,-5.82773209,-35.28005834
4910,2021-01-25,18:45:00,101.0,82,NATAL,Colisão transversal,Com Vítimas Feridas,-5.76791511,-35.27456305
4912,2021-01-30,20:10:00,101.0,96,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.84949622,-35.20890752
4914,2021-01-30,19:30:00,304.0,24,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.06488233,-37.33287055
4916,2021-01-31,10:20:00,101.0,97,NATAL,Colisão traseira,Sem Vítimas,-5.857612,-35.212723
4918,2021-01-31,14:45:00,101.0,78,NATAL,Colisão traseira,Sem Vítimas,-5.740798,-35.290199
4920,2021-02-01,13:55:00,304.0,34,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.152564,-37.34874
4921,2021-02-01,13:55:00,304.0,34,MOSSORO,Tombamento,Com Vítimas Feridas,-5.152564,-37.34874
4922,2021-02-01,14:40:00,304.0,44,MOSSORO,Colisão lateral sentido oposto,Sem Vítimas,-5.22351428,-37.35781214
4924,2021-02-01,17:50:00,304.0,48,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.22868577,-37.32203081
4926,2021-02-02,16:15:00,101.0,79,NATAL,Colisão transversal,Com Vítimas Feridas,-5.74962896,-35.28918369
4929,2021-02-02,14:20:00,226.0,396,ALMINO AFONSO,Saída de leito carroçável,Com Vítimas Feridas,-6.14853905,-37.75282299
4930,2021-02-02,16:00:00,304.0,165,ANGICOS,Capotamento,Com Vítimas Feridas,-5.67868348,-36.47269905
4932,2021-02-02,16:00:00,304.0,165,ANGICOS,Saída de leito carroçável,Com Vítimas Feridas,-5.67868348,-36.47269905
4934,2021-02-03,13:09:00,226.0,4,NATAL,Colisão transversal,Com Vítimas Feridas,-5.81613562,-35.24908846
4936,2021-02-03,13:20:00,101.0,104,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.892745,-35.257225
4938,2021-02-04,17:20:00,101.0,99,PARNAMIRIM,Colisão transversal,Sem Vítimas,-5.87365,-35.220673
4940,2021-02-05,17:10:00,101.0,103,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.89034022,-35.24894996
4944,2021-02-05,17:25:00,226.0,133,CAMPO REDONDO,Incêndio,Com Vítimas Feridas,-6.21549246,-36.17700756
4945,2021-02-06,07:10:00,101.0,82,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.76791511,-35.27456305
4947,2021-02-06,18:26:00,304.0,292,MACAIBA,Colisão traseira,Sem Vítimas,-5.86802829,-35.38985079
4955,2021-02-06,19:31:00,101.0,126,SAO JOSE DE MIPIBU,Colisão transversal,Com Vítimas Feridas,-6.086887,-35.23438
4958,2021-02-06,19:10:00,226.0,15,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.85369361,-35.3275818
4960,2021-02-07,11:12:00,304.0,35,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.16149497,-37.35068212
4961,2021-02-08,16:10:00,101.0,96,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84949622,-35.20890752
4962,2021-02-08,23:30:00,304.0,42,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.21278093,-37.37221494
4963,2021-02-10,10:45:00,226.0,16,MACAIBA,Tombamento,Com Vítimas Feridas,-5.862697,-35.34282913
4965,2021-02-10,10:45:00,226.0,16,MACAIBA,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.862697,-35.34282913
4967,2021-02-10,11:50:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
4970,2021-02-11,14:17:00,304.0,305,PARNAMIRIM,Saída de leito carroçável,Sem Vítimas,-5.8876927,-35.2721949
4973,2021-02-11,14:17:00,304.0,305,PARNAMIRIM,Colisão lateral,Sem Vítimas,-5.8876927,-35.2721949
4976,2021-02-12,10:50:00,226.0,326,MESSIAS TARGINO,Tombamento,Com Vítimas Feridas,-6.0774229,-37.53711202
4978,2021-02-12,10:50:00,226.0,326,MESSIAS TARGINO,Colisão transversal,Com Vítimas Feridas,-6.0774229,-37.53711202
4980,2021-02-12,15:30:00,101.0,105,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.90165196,-35.25928517
4982,2021-02-12,18:07:00,427.0,52,JARDIM DO SERIDO,Colisão traseira,Com Vítimas Feridas,-6.57034713,-36.75450881
4986,2021-02-12,17:35:00,101.0,148,GOIANINHA,Colisão transversal,Com Vítimas Feridas,-6.279491,-35.204899
4988,2021-02-04,14:50:00,101.0,96,NATAL,Colisão traseira,Com Vítimas Feridas,-5.84949622,-35.20890752
4995,2021-02-13,14:30:00,101.0,83,NATAL,Tombamento,Com Vítimas Feridas,-5.771044,-35.266171
4997,2021-02-13,14:30:00,101.0,83,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.771044,-35.266171
4999,2021-02-13,14:30:00,101.0,83,NATAL,Colisão transversal,Com Vítimas Feridas,-5.771044,-35.266171
5001,2021-02-13,13:30:00,405.0,42,APODI,Saída de leito carroçável,Com Vítimas Feridas,-5.40142007,-37.6326669
5016,2021-02-15,08:46:00,304.0,138,ANGICOS,Colisão traseira,Com Vítimas Feridas,-5.6637229,-36.69925399
5019,2021-02-15,14:45:00,304.0,24,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.06488233,-37.33287055
5020,2021-02-16,16:20:00,405.0,46,APODI,Capotamento,Com Vítimas Feridas,-5.43064602,-37.65390597
5025,2021-02-16,16:20:00,405.0,46,APODI,Saída de leito carroçável,Com Vítimas Feridas,-5.43064602,-37.65390597
5030,2021-02-18,10:56:00,101.0,106,PARNAMIRIM,Colisão transversal,Sem Vítimas,-5.910553,-35.261307
5032,2021-02-18,16:10:00,101.0,107,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.919193,-35.264118
5034,2021-02-19,09:30:00,101.0,85,NATAL,Tombamento,Com Vítimas Feridas,-5.777664,-35.249371
5036,2021-02-19,09:30:00,101.0,85,NATAL,Colisão traseira,Com Vítimas Feridas,-5.777664,-35.249371
5038,2021-02-20,11:00:00,304.0,290,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86659018,-35.40283899
5041,2021-02-20,15:00:00,304.0,188,LAJES,Queda de ocupante de veículo,Com Vítimas Feridas,-5.69597023,-36.2672161
5045,2021-02-20,15:00:00,304.0,188,LAJES,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.69597023,-36.2672161
5049,2021-02-20,15:15:00,101.0,108,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.92823,-35.264656
5051,2021-02-22,06:35:00,304.0,295,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86605927,-35.35822096
5054,2021-02-22,11:20:00,101.0,106,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.910553,-35.261307
5056,2021-02-23,15:30:00,101.0,84,SAO GONCALO DO AMARANTE,Colisão traseira,Sem Vítimas,-5.774175,-35.257801
5059,2021-02-24,07:25:00,101.0,85,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
5063,2021-02-24,07:25:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.777664,-35.249371
5067,2021-02-24,09:40:00,101.0,104,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.892745,-35.257225
5068,2021-02-25,15:45:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
5072,2021-02-26,12:00:00,101.0,155,GOIANINHA,Colisão com objeto,Com Vítimas Feridas,-6.33270015,-35.17448225
5073,2021-02-26,12:00:00,101.0,155,GOIANINHA,Saída de leito carroçável,Com Vítimas Feridas,-6.33270015,-35.17448225
5074,2021-02-26,16:10:00,405.0,3,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19390626,-37.38187378
5076,2021-02-27,21:35:00,427.0,97,CAICO,Colisão lateral sentido oposto,Com Vítimas Feridas,-6.47026134,-37.08569175
5078,2021-02-28,17:40:00,304.0,303,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.88217905,-35.28934802
5080,2021-02-28,19:15:00,226.0,1,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.80642132,-35.24167278
5082,2021-03-01,03:30:00,304.0,118,ITAJA,Atropelamento de Animal,Com Vítimas Feridas,-5.61744377,-36.88968843
5084,2021-03-01,08:10:00,101.0,82,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76791511,-35.27456305
5086,2021-03-01,08:10:00,101.0,82,NATAL,Tombamento,Com Vítimas Feridas,-5.76791511,-35.27456305
5088,2021-03-01,08:10:00,101.0,82,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.76791511,-35.27456305
5090,2021-03-01,09:30:00,101.0,77,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.73180495,-35.29112135
5092,2021-03-04,08:20:00,101.0,99,NATAL,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
5094,2021-03-04,08:20:00,101.0,99,NATAL,Tombamento,Com Vítimas Feridas,-5.87365,-35.220673
5096,2021-03-04,18:07:00,101.0,108,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.92823,-35.264656
5098,2021-03-04,18:07:00,101.0,108,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.92823,-35.264656
5100,2021-03-05,11:00:00,304.0,48,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.22868577,-37.32203081
5102,2021-03-05,16:45:00,304.0,296,MACAIBA,Colisão transversal,Sem Vítimas,-5.86484905,-35.34931012
5104,2021-03-05,19:30:00,304.0,282,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88438109,-35.47231297
5106,2021-03-05,19:30:00,304.0,282,MACAIBA,Colisão frontal,Com Vítimas Feridas,-5.88438109,-35.47231297
5108,2021-03-06,10:30:00,101.0,108,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.92823,-35.264656
5110,2021-03-06,20:01:00,101.0,96,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.84949622,-35.20890752
5114,2021-02-26,14:30:00,226.0,46,BOM JESUS,Saída de leito carroçável,Com Vítimas Fatais,-5.957439,-35.562833
5132,2021-02-26,14:30:00,226.0,46,BOM JESUS,Colisão frontal,Com Vítimas Fatais,-5.957439,-35.562833
5141,2021-03-07,19:10:00,405.0,155,PAU DOS FERROS,Capotamento,Com Vítimas Fatais,-6.14970137,-38.20583544
5149,2021-03-07,19:10:00,405.0,155,PAU DOS FERROS,Tombamento,Com Vítimas Fatais,-6.14970137,-38.20583544
